likes,replies,retweets,text,user_screen_name,tidy_tweet,tokenized_tweet,MNO_label,lang,sentiment
0,1,5,Econet be hittin yall with all kindsa sciences to get your hard earned dollar. Nothing is free with this company dont be fooled ever,Itskarizma,econet be hittin yall with all kindsa sciences to get your hard earned dollar  nothing is free with this company dont be fooled ever,"['econet', 'be', 'hittin', 'yall', 'with', 'all', 'kindsa', 'sciences', 'to', 'get', 'your', 'hard', 'earned', 'dollar', 'nothing', 'is', 'free', 'with', 'this', 'company', 'dont', 'be', 'fooled', 'ever']",e,True,neutral
1,1,2,TAX EVASION : ZIMRA SWOOPS ON ECONET http://wp.me/p2dkRa-1048  http://fb.me/6DrkEP421 ,team_zimbabwe,tax evasion   zimra swoops on econet    ,"['tax', 'evasion', 'zimra', 'swoops', 'on', 'econet']",e,True,neutral
1,0,3,"Did you know: ECONET is short for Enhanced Communications Network, MASCOM (Botswana) short for Masiyiwa Communications?",TapiwaMunjoma,did you know  econet is short for enhanced communications network  mascom  botswana  short for masiyiwa communications ,"['did', 'you', 'know', 'econet', 'is', 'short', 'for', 'enhanced', 'communications', 'network', 'mascom', 'botswana', 'short', 'for', 'masiyiwa', 'communications']",e,True,neg
3,0,1,"Econet robbing us #NehandaCitizenReports 

""Please i want air my complaint to econet wireless mobile. In chiredzi... http://fb.me/1cThs8qeL ",NehandaRadio,econet robbing us #nehandacitizenreports    please i want air my complaint to econet  mobile  in chiredzi     ,"['econet', 'robbing', 'us', '#nehandacitizenreports', 'please', 'i', 'want', 'air', 'my', 'complaint', 'to', 'econet', 'wireless', 'mobile', 'in', 'chiredzi']",e,True,neg
3,2,26,"My econet sim card because free twitter  RT ""@Telecel_Zim: Which one thing would you save if your house were in fire?""",MsTarieM,my econet sim card because free      telecel   which one thing would you save if your house were in fire  ,"['my', 'econet', 'sim', 'card', 'because', 'free', 'rt', 'telecel', 'zim', 'which', 'one', 'thing', 'would', 'you', 'save', 'if', 'your', 'house', 'were', 'in', 'fire']",ec,True,neg
2,2,1,So econet says twitter will be free from 20 july to 20 August .... just give us twitter bundles my guys #Twimbos,TinasheMatema,so econet says  will be free from    july to    august      just give us  s my guys #twimbos,"['so', 'econet', 'says', 'will', 'be', 'free', 'from', 'july', 'to', 'august', 'just', 'give', 'us', 'bundles', 'my', 'guys', '#twimbos']",e,True,neg
1,0,2,"""@shingimangoma: The rivalry between Telecel and Econet is real..... #tellsomeone lol...next time trademark your catch phrases"" they didnt ?",Itskarizma,  shingimangoma  the rivalry between telecel and econet is real      #tellsomeone lol   next time trademark your catch phrases  they didnt  ,"['shingimangoma', 'the', 'rivalry', 'between', 'telecel', 'and', 'econet', 'is', 'real', '#tellsomeone', 'lol', 'next', 'time', 'trademark', 'your', 'catch', 'phrases', 'they', 'didnt']",ec,True,neutral
3,0,3,Econet launches mHealth service for Zimbabweans http://on.itweb.co.za/a/233238 pic.twitter.com/tEi1F4Yc6s,EconetRenewable,econet launches mhealth service for ans  ,"['econet', 'launches', 'mhealth', 'service', 'for', 'zimbabweans']",e,True,neutral
1,1,4,"“@realFay_Chik: MTN has free twitter service all the time,but when Econet does it,its christmas pa taundi LOL”• theres no MTN in...nevermind",NickkTitan,  realfay chik  mtn has free  service all the time but when econet does it its christmas pa taundi lol   theres no mtn in   nevermind,"['realfay', 'chik', 'mtn', 'has', 'free', 'service', 'all', 'the', 'time', 'but', 'when', 'econet', 'does', 'it', 'its', 'christmas', 'pa', 'taundi', 'lol', 'theres', 'no', 'mtn', 'in', 'nevermind']",e,True,neg
1,1,4,NetOne reincarnates the call box  http://www.herald.co.zw/netone-reincarnates-the-call-box/ … http://ow.ly/i/6fY3D ,HeraldZimbabwe,netone reincarnates the call box      ,"['netone', 'reincarnates', 'the', 'call', 'box']",c,True,neutral
1,1,5,Econet subscribers pass 9 million mark  http://www.herald.co.zw/econet-subscribers-pass-9-million-mark/ …,HeraldZimbabwe,econet subscribers pass   million mark    ,"['econet', 'subscribers', 'pass', 'million', 'mark']",e,True,neutral
1,1,3,The Harare derby is back this Sunday in the #NetOne #OneWalletCup after Dynamos and @capsunitedfczw were paired together,nmatongorere,the harare derby is back this sunday in the #netone #onewalletcup after dynamos and  capsunitedfczw were paired together,"['the', 'harare', 'derby', 'is', 'back', 'this', 'sunday', 'in', 'the', '#netone', '#onewalletcup', 'after', 'dynamos', 'and', 'capsunitedfczw', 'were', 'paired', 'together']",c,True,neutral
4,0,19,Zimbabwe’s mobile penetration 106% as Econet grows to 9 million subscribers http://bit.ly/1sndPbr ,africatechie, s mobile penetration      as econet grows to   million subscribers  ,"['zimbabwe', 's', 'mobile', 'penetration', 'as', 'econet', 'grows', 'to', 'million', 'subscribers']",e,True,neutral
0,1,5,@joeblackzw @_iamGerald @econetzimbabwe Econet may need some help with the Twitter page. Know how many times we have had a laugh at you?,AmWotIAm, joeblackzw   iamgerald  econet econet may need some help with the  page  know how many times we have had a laugh at you ,"['joeblackzw', 'iamgerald', 'econetzimbabwe', 'econet', 'may', 'need', 'some', 'help', 'with', 'the', 'page', 'know', 'how', 'many', 'times', 'we', 'have', 'had', 'a', 'laugh', 'at', 'you']",e,True,neg
2,0,2,Apparently Econet is also a fan of Germany.Free browsing alert twimbos,ThisIsMulah,apparently econet is also a fan of germany free browsing alert twimbos,"['apparently', 'econet', 'is', 'also', 'a', 'fan', 'of', 'germany', 'free', 'browsing', 'alert', 'twimbos']",e,True,neutral
2,0,1,Econet becomes Zimbabwe Stock Exchange’s third highest traded stock - http://bit.ly/1rXhwVa  #Africa #Stocks,LyntonEdwards,econet becomes  stock exchange s third highest traded stock     #africa #stocks,"['econet', 'becomes', 'zimbabwe', 'stock', 'exchange', 's', 'third', 'highest', 'traded', 'stock', '#africa', '#stocks']",e,True,neutral
2,1,0,"And my daily bundle EXPIRED before I could use @econetzimbabwe RT ""@mmafira: Econet suffers internet blackout http://www.chronicle.co.zw/econet-suffers-internet-blackout/ …""",Mathuthu,and my daily  expired before i could use  econet    mmafira  econet suffers internet blackout    ,"['and', 'my', 'daily', 'bundle', 'expired', 'before', 'i', 'could', 'use', 'econetzimbabwe', 'rt', 'mmafira', 'econet', 'suffers', 'internet', 'blackout']",e,True,neg
1,2,4,pliz RT: Saying out what I feel on Econet got me this @moyo_buhle @deltandou @kwirirayi @MissChiMystique @TichRay RTpic.twitter.com/0bOTwpbz79,TawandaMashava,pliz   saying out what i feel on econet got me this  moyo buhle  deltandou  kwirirayi  misschimystique  tichray ,"['pliz', 'rt', 'saying', 'out', 'what', 'i', 'feel', 'on', 'econet', 'got', 'me', 'this', 'moyo', 'buhle', 'deltandou', 'kwirirayi', 'misschimystique', 'tichray', 'rt']",e,True,neg
4,3,4,@econetzimbabwe HAPPY BIRTHDAY econet. uve truly bin more than a friend to me uve proved to be a real BUDDIE im 0776619713 lve u,ethertonejin27, econet happy birthday econet  uve truly bin more than a friend to me uve proved to be a real buddie im            lve u,"['econetzimbabwe', 'happy', 'birthday', 'econet', 'uve', 'truly', 'bin', 'more', 'than', 'a', 'friend', 'to', 'me', 'uve', 'proved', 'to', 'be', 'a', 'real', 'buddie', 'im', 'lve', 'u']",e,True,neg
0,0,4,Econet suffers internet blackout http://www.chronicle.co.zw/econet-suffers-internet-blackout/ …,ChronicleZim,econet suffers internet blackout   ,"['econet', 'suffers', 'internet', 'blackout']",e,True,neg
1,0,4,If the data was cheap we would not need to restrict updates! @econetzimbabwe @simhendi @DrMupakati @fungaijustbeing @Telecel_Zim @263Chat,MissChiMystique,if the data was cheap we would not need to restrict updates   econet  simhendi  drmupakati  fungaijustbeing  telecel      chat,"['if', 'the', 'data', 'was', 'cheap', 'we', 'would', 'not', 'need', 'to', 'restrict', 'updates', 'econetzimbabwe', 'simhendi', 'drmupakati', 'fungaijustbeing', 'telecel', 'zim', 'chat']",ec,True,neg
0,0,7,The good thing about @Telecel_Zim is they under promise but over deliver. @econetzimbabwe over promise and under deliver,plainstan,the good thing about  telecel  is they under promise but over deliver   econet over promise and under deliver,"['the', 'good', 'thing', 'about', 'telecel', 'zim', 'is', 'they', 'under', 'promise', 'but', 'over', 'deliver', 'econetzimbabwe', 'over', 'promise', 'and', 'under', 'deliver']",ec,True,neg
1,0,3,WhatsAppening in Zimbabwe? One operator is learning how hard it is to copy bundles offered by Econet and Sandvine. http://ow.ly/yRlzW ,Sandvine,whatsappening in   one operator is learning how hard it is to copy s offered by econet and sandvine   ,"['whatsappening', 'in', 'zimbabwe', 'one', 'operator', 'is', 'learning', 'how', 'hard', 'it', 'is', 'to', 'copy', 'bundles', 'offered', 'by', 'econet', 'and', 'sandvine']",e,True,neutral
1,1,1,RT @KBMpofu: Dear @stewardbank your service at the Bulawayo branch still sucks. #263Chat #Twimbos #Zimbabwe,263Chat,  kbmpofu  dear  steward your service at the bulawayo branch still sucks  #   chat #twimbos #,"['rt', 'kbmpofu', 'dear', 'stewardbank', 'your', 'service', 'at', 'the', 'bulawayo', 'branch', 'still', 'sucks', '#', 'chat', '#twimbos', '#zimbabwe']",e,True,neg
0,0,2,TELECEL losing millions annually through hacking and fraudulent use of network with unlicensed devices. #ICTs http://bit.ly/1lyM0Vj ,misazimbabwe,telecel losing millions annually through hacking and fraudulent use of network with unlicensed devices  #icts  ,"['telecel', 'losing', 'millions', 'annually', 'through', 'hacking', 'and', 'fraudulent', 'use', 'of', 'network', 'with', 'unlicensed', 'devices', '#icts']",c,True,neutral
1,0,1,Telecel Zimbabwe Losing Millions of Dollars To Networking Hacking http://bit.ly/1lyLPJG ,VenturesAfrica,telecel  losing millions of dollars to networking hacking  ,"['telecel', 'zimbabwe', 'losing', 'millions', 'of', 'dollars', 'to', 'networking', 'hacking']",c,True,neutral
1,0,4,Econet in trouble over text messages as subscribers complain of SMS spam  http://www.chronicle.co.zw/econet-in-trouble-over-text-messages/ …,HeraldZimbabwe,econet in trouble over text messages as subscribers complain of sms spam    ,"['econet', 'in', 'trouble', 'over', 'text', 'messages', 'as', 'subscribers', 'complain', 'of', 'sms', 'spam']",e,True,neg
1,0,4,Econet accused of spamming “@ChronicleZim: Econet in trouble over text messages - http://bit.ly/1q7Dbb9 ” @263Chat @thetechlairzw @deltandou,SecureITZim,econet accused of spamming   chroniclezim  econet in trouble over text messages          chat  thetechlairzw  deltandou,"['econet', 'accused', 'of', 'spamming', 'chroniclezim', 'econet', 'in', 'trouble', 'over', 'text', 'messages', 'chat', 'thetechlairzw', 'deltandou']",e,True,neutral
3,1,6,So this guy comes up and tells me NetOne got MXIT bundles... Jesu munemasimba ose pindirai!,zviko_zii,so this guy comes up and tells me netone got mxit s    jesu munemasimba ose pindirai ,"['so', 'this', 'guy', 'comes', 'up', 'and', 'tells', 'me', 'netone', 'got', 'mxit', 'bundles', 'jesu', 'munemasimba', 'ose', 'pindirai']",c,True,neg
1,2,1,I went to Long Cheng Econet & experienced discrimination. Why assume my line belongs to my 'husband's' account? @dubbydacious @misskache,KudakwasheChits,i went to long cheng econet   experienced discrimination  why assume my line belongs to my  husband s  account   dubbydacious  misskache,"['i', 'went', 'to', 'long', 'cheng', 'econet', 'experienced', 'discrimination', 'why', 'assume', 'my', 'line', 'belongs', 'to', 'my', 'husband', 's', 'account', 'dubbydacious', 'misskache']",e,True,neg
1,0,1,"Langa - ""..we have lost Econet sponsorship because of some of us here."" #ZIFA #ZIFAINDABA",SundayMailZim,langa      we have lost econet sponsorship because of some of us here   #zifa #zifaindaba,"['langa', 'we', 'have', 'lost', 'econet', 'sponsorship', 'because', 'of', 'some', 'of', 'us', 'here', '#zifa', '#zifaindaba']",e,True,neg
1,0,5,Catch @toneo1st on @ZiFMStereo speaking on PayPal coming to Zim and @Telecel_Zim s #TeleCashAPI with @ZororoMakamba at 4:30pm @263Chat,sam_sthabile,catch  toneo st on  zifmstereo speaking on paypal coming to  and  telecel  s #telecashapi with  zororomakamba at     pm     chat,"['catch', 'toneo', 'st', 'on', 'zifmstereo', 'speaking', 'on', 'paypal', 'coming', 'to', 'zim', 'and', 'telecel', 'zim', 's', '#telecashapi', 'with', 'zororomakamba', 'at', 'pm', 'chat']",c,True,neutral
0,0,2,Telecash Gains Traffic As Insurance Giants Sign Up http://technom.ag/33  @Telecel_Zim @ZiFMStereo @techlairzw @NehandaRadio @PachikoroZW,phiniassZW,telecash gains traffic as insurance giants sign up    telecel   zifmstereo  techlairzw  nehandaradio  pachikorozw,"['telecash', 'gains', 'traffic', 'as', 'insurance', 'giants', 'sign', 'up', 'telecel', 'zim', 'zifmstereo', 'techlairzw', 'nehandaradio', 'pachikorozw']",c,True,neutral
0,0,3,"Old Mutual,  Zimnat and Nyaradzo – have signed agreements with Telecel Zimbabwe for the payment of insurance premiums using telecash...",HeraldZimbabwe,old mutual   zimnat and nyaradzo   have signed agreements with telecel  for the payment of insurance premiums using telecash   ,"['old', 'mutual', 'zimnat', 'and', 'nyaradzo', 'have', 'signed', 'agreements', 'with', 'telecel', 'zimbabwe', 'for', 'the', 'payment', 'of', 'insurance', 'premiums', 'using', 'telecash']",c,True,neutral
1,0,0,"Econet Wireless under the spotlight for mobile money service
In #Zimbabwe http://buff.ly/1kOlR4q  #mobilemoney",Jvowens,econet  under the spotlight for mobile money service in #   #mobilemoney,"['econet', 'wireless', 'under', 'the', 'spotlight', 'for', 'mobile', 'money', 'service', 'in', '#zimbabwe', '#mobilemoney']",e,True,neutral
1,0,0,Affirmative! Pay Pal Now Active For Zimbabwe http://shar.es/PSvRH  @PachikoroZW @stewardbank @PayPal @Visa  @ZimEntrepreneur @zaraokubs,tongySportBrief,affirmative  pay pal now active for     pachikorozw  steward  paypal  visa   zimentrepreneur  zaraokubs,"['affirmative', 'pay', 'pal', 'now', 'active', 'for', 'zimbabwe', 'pachikorozw', 'stewardbank', 'paypal', 'visa', 'zimentrepreneur', 'zaraokubs']",e,True,neutral
0,0,0,Gain FREE access to Bau Congress China 2014 via special econet china invitation code FE6F8E. Info and registration: http://bit.ly/T6hYS9 ,econet_china,gain free access to bau congress china      via special econet china invitation code fe f e  info and registration   ,"['gain', 'free', 'access', 'to', 'bau', 'congress', 'china', 'via', 'special', 'econet', 'china', 'invitation', 'code', 'fe', 'f', 'e', 'info', 'and', 'registration']",e,True,neutral
1,4,8,"So the age of APC youth leader is having diminishing returns. 52, 49, 43, 42. 

Predict the next age and win a N3,000 Econet recharge card.",emma_dele,so the age of apc youth leader is having diminishing returns                    predict the next age and win a n      econet recharge card ,"['so', 'the', 'age', 'of', 'apc', 'youth', 'leader', 'is', 'having', 'diminishing', 'returns', 'predict', 'the', 'next', 'age', 'and', 'win', 'a', 'n', 'econet', 'recharge', 'card']",e,True,neutral
1,0,0,Econet has been the sh!tiest thing since bearer's cheque. Is there any better service provider out there? I'm sooo done with all the bs,AtomicLin,econet has been the sh tiest thing since bearer s cheque  is there any better service provider out there  i m sooo done with all the bs,"['econet', 'has', 'been', 'the', 'sh', 'tiest', 'thing', 'since', 'bearer', 's', 'cheque', 'is', 'there', 'any', 'better', 'service', 'provider', 'out', 'there', 'i', 'm', 'sooo', 'done', 'with', 'all', 'the', 'bs']",e,True,neg
