,created_at,likes,replies,retweets,text,tweet_id,user_id,user_name,user_screen_name
4032,1384512850000.0,2,1,2,"@Telecel_Zim Download my new single ""Koppo Koppo"" for FREE http://www.reverbnation.com/saniimakhalima/song/19189040-koppo-koppo …",401302096588189697,784149494,Sanii Makhalima,mrmakhalima
4033,1384400229000.0,1,1,3,Econet's Home Power Station now in 2000 homes across Zimbabwe #AfricaCom - Technology Zimbabwe,400829732352442368,63935204,Living Zimbabwe,LivingZimbabwe
4034,1384329006000.0,2,0,1,"@Telecel_Zim Internet speed is dope,im glad i moved over!",400531001568264192,410728184,Tatenda,tatenda_abel
4035,1384318676000.0,1,0,3,got 80mb data for juss $3...can only be telecel. you the best @telecel_zim,400487671556227073,480857462,Dylan Mncedisi,nguMNCEDISI
4036,1384270386000.0,1,0,2,Econet Wireless also focusing on pilot Disease Surveillance Network: uses a mobile phone's camera to identify disease #m4d13,400285130486726657,581715767,GSMA Mobile for Development,GSMAm4d
4037,1384244191000.0,1,5,2,"If you ask me, NetOne's marketing is not as aggressive as @econetzimbabwe's or @Telecel_Zim. This relaunched One Wallet will not go far",400175259669651456,577229412,C. Mambo 🇿🇼,cemambo
4038,1383933905000.0,1,0,2,#FF *Hertha4ever* @Econet @@Bleed85 @giftzwockel @smooney14 @Micsyn @partyhummel @kuttenmonster @willi21042003 @herr_arendt @DieKlatsche,398873825477029888,99489005,Herthaner4ever,Herthaner4ever
4039,1383751112000.0,2,0,2,"@lskmakani we look forward to having a leading Entrepreneur with us on the 22nd,like @Telecel_Zim says #TellSomeone #GEWZim",398107137596866560,2166590983,#ZimPitch ,GEWZim
4040,1383548280000.0,1,0,1,Zimbabwe has the highest number of people accessing banking services via mobile phones in Africa after Kenya #econet http://technomag.co.zw/2013/11/03/econet-wireless-sinks-1-2-billion-in-zimbabwe/#sthash.xoPCMmPn.dpuf …,397256395990761472,235518143,shingirai 🇿🇼,shingizimuto
4041,1383380360000.0,1,0,2,8 critical business lessons from Econet Wireless http://www.saharahacker.com/post/65508753772/8-critical-business-lessons-from-econet-wireless#.UnS1X9R__Mk.twitter …,396552090631168001,1423849987,Muzinda Hub,MuzindaHub
4042,1382776437000.0,1,0,2,"Jus Noticed dat Life z 2short 2 commit suicide cuz In d year 2002 nokia3310 was N75k wit N40k econet sim card,but 2day its N700&d sim z free",394019053280690176,408677290,Jus Callme Wah-lay♥,Must_Yhu_Tweet
4043,1382725070000.0,1,2,5,"#HappeningNow: Prices announced #MuzindaHackathon.Tablets,smartphones,dongles, Econet solar lantern,memory stick - Education Apps/Solutions",393803605259476992,538043825,TechnoMag,TechnoMagZw
4044,1382720929000.0,3,2,2,#FF *Hertha4ever* @Econet @@Bleed85 @giftzwockel @smooney14 @Micsyn @partyhummel @kuttenmonster @willi21042003 @herr_arendt @DieKlatsche,393786236717899776,99489005,Herthaner4ever,Herthaner4ever
4045,1382708200000.0,1,0,1,#WozaWeekend #TGIF come 2moro I'll be @ the #Telecel #FunRun 4 #Cancer awareness in #Harare wit @Telecel_Zim What'll u be up to #twimbos?,393732844486291457,256470637,#VisitZimbabwe,VisitZimbabwee
4046,1382543022000.0,0,0,2,S/O all the Zimbabweans. 87% of you are using Econet and Telecel Mobile networks to download! http://www.fewkings.com ,393040041066651648,17474621,Kuda Musasiwa,begottensun
4047,1382536976000.0,1,2,3,"All those on Bundles, I suggest getting at least 100MBS coz #TheFeelingAintFair is coming in at 74MBS 196kbs mp3's. cheapest on @Telecel_Zim",393014681004433408,17474621,Kuda Musasiwa,begottensun
4048,1382356629000.0,2,2,3,"Went to Econet hanzii there was no ""free internet"" promotion yesterday so if u losing cred its most probs cause their covering costs",392258251745931264,434932295,Fadzai,Faffy_C
4049,1382339946000.0,1,1,4,Econet introduces unlimited Facebook access for $3 a month  http://www.techzim.co.zw/2013/10/econet-introduces-unlimited-facebook-access-3-month/#sthash.L4DUl9uy.dpuf … #Zimbabwe,392188279409606656,82800626,Techzim,Techzim
4050,1382298126000.0,4,1,3,Who's managing this Telecel page..?? He/she is firing,392012871422730240,598451675,✨Irawo,singatini_
4051,1382291897000.0,1,1,7,"Econet doesn't pick up their customer care line most of the time but telecel even TWEETS u. What more dyu want? :""D",391986746386546688,434932295,Fadzai,Faffy_C
4052,1382289778000.0,1,0,2,"Alright look , we don't need to get wet over this telecel tweet people",391977859423952896,440263132,DuRag Denny🚀,Mr_Nzeu
4053,1382288296000.0,2,1,3,I love the way @Telecel_Zim responds.lol munogona basa imi. Haha #goRed,391971640206430208,535586944,𝓣𝓪𝓵𝓵𝓯𝓵𝓸𝔀𝓮𝓻🌻,tatt_gutu
4054,1382265256000.0,1,0,2,Econet's internet is free today! These mofos can't hold me back!!!,391875006457974784,264114175,Riot grrrl,rocKerchic91
4055,1382262473000.0,3,4,6,Hanzii econet internet free today,391863332741058560,439927790,N,the_unafflicted
4056,1382090310000.0,1,2,6,Thanks to Econet for coming through for young Natasha. Thanks to all other #Twimbos that came together. Let's do more of this! cc @263Chat,391141228248842240,1341349830,Rick McCawley,RichardMcCawley
4057,1382033111000.0,1,0,3,@Telecel_Zim thanks for the best network for National Federation of Zimbabwe Bodybuilding & Fitness. #Tell someonepic.twitter.com/LTurj7I4aJ,390901316274622464,960623917,Ruru,ruvigore
4058,1381834271000.0,1,0,2,Telecel the best network ever still got my $10 data bundle:160 MB used 160 MB bonus left #realvalue @Telecel_Zim,390067321748074496,540720192,Patrick  Kuzakwawo,patz917
4059,1381728045000.0,1,0,3,"A big shout out to the companies that made it all happen. #Telecel, #Unilever, #Fastbucks, #RockFoundation, #PrintWorks, #Increation,",389621776550211584,730899752,With Love Foundation,WithLoveZim
4060,1381343724000.0,1,2,2,good looking out @Telecel_Zim #nfb totally love your network! #TellSomeOne you the best... #twimbos #263chat,388009821066514433,1885410925,Rude Boy,ZimRudeBoy
4061,1381340134000.0,1,1,6,"""@TheComedyJokes: Respect your elders. They made it through school without Google or Wikipedia...""",387994762164576256,271313631,Telecel Zimbabwe,Telecel_Zim
4062,1381328005000.0,1,0,3,http://bepa.Co.Zw : Econet targets #unbanked Zimbabwe wth mobile money savings account #twimbos #Zimbabwe http://bit.ly/1hC1ciZ ,387943887383171072,87886705,bepa.Co.Zw News,bepaZimbabwe
4063,1381306623000.0,1,1,2,I think @Telecel_Zim is one of the sponsors of #GuinessBookZimPillowFight we need more cooperates indulging in these kind of initiatives!,387854206562226176,330893458,Southern Africa,news4zim
4064,1381304823000.0,1,2,8,EcocashSave has landed through #Stewardbank and #Ecocash. A #GameChanger #GameChanger of a banking product! Makorokoto!!,387846656487874560,505634683,Nyasha ChidavaChoga,NChidavaenzi
4065,1381243646000.0,2,1,6,Visited @Telecel_Zim HQ to pick up the official @263Chat WhatsApp/SMS line ie 073263CHAT(2428)… http://instagram.com/p/fNcsVvpO4z/ ,387590063124938752,37722041,Nigel Mugamu 🇿🇼,SirNige
4066,1381220878000.0,1,1,2,Congrats to our winners in the SMS n WIN promotion. Keep texting & you too could be a winner. Check the winners here: http://on.fb.me/19wejn1 ,387494567089430528,1602751363,Econet Customer Care,econet_support
4067,1381130826000.0,0,0,1,Econet announces EcoLife supreme court victory against Trustco http://www.techzim.co.zw/2013/10/econet-announces-ecolife-supreme-court-victory-trustco/#sthash.rnFn4SFi.dpuf …,387116862531579904,82800626,Techzim,Techzim
4068,1380898139000.0,1,0,2,"Spacious, airy, good staff, fast queue, stool to sit, desk, pen, brochure, ID copied for me, 2 new lines - I'm in @telecel_zim BYO :D",386140900105396224,187158390,Sonny Jermain,SonnyJermain
4069,1380855936000.0,2,0,3,"Big up @Telecel_Zim , we love the voice and data bundle promotions. They slowly killing #Econet and their high tariffs.",385963890154033152,420063374,Zimuto,MaphosaTAM
4070,1380749692000.0,3,0,1,Tomorrow I go pick up the special @263Chat @Telecel_Zim cell phone line for our WhatsApp & SMS platforms #263Chat #Twimbos,385518270637682689,37722041,Nigel Mugamu 🇿🇼,SirNige
4071,1380568315000.0,1,3,4,"Zvimwe tingataure but @Telecel_Zim 's marketing is up there. Very visible & vocal. @econetzimbabwe mukaiwo. As for NetOne, I shall not speak",384757520096849920,64496569,Mai Munashe,_VeronicaMM
4072,1380560138000.0,1,0,2,@Rufarod @messenger263 @Telecel_Zim @263Chat Oh poor #Netone dormant as ever if u vote for em. it wil b a spoilt ballot.,384723220919619584,964357730,Jackilo,Jackilo_zw
4073,1380552553000.0,1,1,3,@ZororoMakamba @SirNige @Telecel_Zim @kwirirayi @263Chat loving telecel's response. Impressed.  #tellsomeone,384691409879851008,182748872,TChip,MsTendu
4074,1380546625000.0,1,4,14,Econet is glad to be part of a group of Zimbabwean firms that have come together to support our nation's conservation efforts #Stewardship,384666543709499392,492852412,Econet Wireless,econetzimbabwe
4075,1380546606000.0,2,5,20,"Today, Econet pledged vehicles, tracking devices plus communications solutions for the brave people preserving our wildlife #Inspired",384666466202951680,492852412,Econet Wireless,econetzimbabwe
4076,1380529921000.0,0,9,3,Today we need to get a dedicated line for #263Chat for WhatsApp & SMS.Let's be democratic @Telecel_Zim @econetzimbabwe or NetOne? #Twimbos,384596483850252288,892792496,263Chat 🇿🇼,263Chat
4077,1380292826000.0,0,1,1,Econet launches innovative farming insurance plan in Zimbabwe http://ow.ly/pgvYn ,383602034253242368,58819992,Business Day,BDliveSA
4078,1380201148000.0,2,0,1,Econet Develops Weather-Indexed Insurance For Smallholder Farmers http://bit.ly/18rsCXk ,383217508330659841,312757790,Ventures Africa,VenturesAfrica
4079,1380185473000.0,1,2,10,"Econet is developing EcoFarmer, a service that harnesses tech to give security & data to our farmers. Find out more: https://www.econet.co.zw/media-centre/general-news/new-product-farmers …",383151764528435200,492852412,Econet Wireless,econetzimbabwe
4080,1380119188000.0,1,1,7,"Strive Masiyiwa from #econet wireless #DNA summit  ""There is no reason why African villages should not be lit by solar panels today! """,382873742843854848,17065389,liyakebede,liyakebede
4081,1380108250000.0,0,0,2,Econet Expands Mobile Money Platform http://bit.ly/19DRXuv  #Africa #Business,382827867735724032,312757790,Ventures Africa,VenturesAfrica
4082,1380101664000.0,1,0,1,Glad to see co's taking social media seriously MT @tnyaruwanga @263chat anytime Tinashe we are here to serve & like @Telecel_zim says,382800242288386048,119399703,Tinashe Nyaruwanga,tnyaruwanga
4083,1380099009000.0,0,0,3,Econet begins EcoCash expansion http://fb.me/2ypTbv7tA ,382789106188967936,226602213,Bulawayo24 News,Bulawayo24News
4084,1380098905000.0,0,1,3,Telecel accused of targeting Econet subscribers with SMS spam http://www.techzim.co.zw/2013/09/telecel-accused-of-targeting-econet-subscribers-with-sms-spam/#sthash.LjFufM4L.dpuf …,382788671952678912,82800626,Techzim,Techzim
4085,1380092038000.0,0,2,4,I received this @Telecel_Zim message on my @EconetZimbabwe line yesterday. Strange #263Chat #Twimbos http://instagram.com/p/erIxhHJOwB/ ,382759866034847744,37722041,Nigel Mugamu 🇿🇼,SirNige
4086,1380035584000.0,1,1,2,"Did @Telecel_Zim just send me a message asking me to migrate to Telecel, on my @econetzimbabwe number? Interesting!!",382523083485351936,64496569,Mai Munashe,_VeronicaMM
4087,1379838985000.0,0,2,3,"#Econet says I'm being charged ""10c per minute for this call"". My calculations indicate 15c per minute. Someone is getting away with murder.",381698484627587072,57466851,Fred G Sanford,BelieveCitizen
4088,1379775845000.0,4,0,10,Cape to Cairo: Econet founder Masiyiwa shares of dreams of fibre expansion  http://buff.ly/1eZEfKC ,381433658219196416,82800626,Techzim,Techzim
4089,1379686886000.0,1,5,3,"#Econet, #Buddie and #Ecocash have joined the museyamwa or kiya-kiya way of doing things.",381060538438270976,57466851,Fred G Sanford,BelieveCitizen
4090,1379685325000.0,1,1,1,So #Leo's Internet bundles cost 3 times less than #Econet's. Same quality though #LeChoixEstClair #Burundi,381053990613426176,338950649,nSa-bee-yoom-vah 🇧🇮,nsabiyumva_
4091,1379502264000.0,1,1,2,Such an honor to be followed by  @Telecel_Zim very active on both #facebook & #twitter #zimbos follow them now,380286178173259776,339035942,the domino ✨,honestmasiya
4092,1379411986000.0,2,0,6,"Now you can move money from your bank to #EcoCash wallet if you're banking with @stewardbank, ZB, Stanbic, NMB, CBZ, Agribank & BancABC.",379907523093860352,1654770775,EcoCash Zimbabwe,EcoCashZW
4093,1378894598000.0,2,2,1,"been telecel since day 1.. @iam_Troy_  I swear iphone and telecel is e recipe s/o @Telecel_Zim #teamzim #teamiphone
#teamtelecel",377737440179789824,256423517,M’baku🦍🦍🦍,nyassco
4094,1378741933000.0,2,0,2,Follow us on @econet_support  and @EcoCashZW and get instant help from our dedicated customer care agents.,377097116386349056,492852412,Econet Wireless,econetzimbabwe
4095,1378445708000.0,1,0,9,@Telecel_Zim please help Zimbabwe to find my missing brother in law Robert Laidler who went missing 2 days agopic.twitter.com/KxiLoMLQfh,375854658020835328,95680635,#ConvertingABusToAHome,CarlJoshuaNcube
4096,1378288999000.0,1,0,3,"Thank you @Telecel_Zim ,your customer care is the best!",375197373552537600,53008279,Tarie M.,MsTarieM
4097,1378209991000.0,1,2,2,After Elections clean up campaign by Netone!!!!!! Nice.... pic.twitter.com/4jo5IqSX8B,374865989667913728,487647588,Walter,walternson
4098,1378185037000.0,3,0,1,@Telecel_Zim am proud to be associated with the best !,374761325630459904,32439632,Simba Gwati,simgwat
4099,1378129287000.0,1,1,3,I might not always agree with them but I like the fact that @Telecel_Zim is very active &responsive on Twitter! They now need to up it on FB,374527492012244994,484878961,Oldschool Values 🇿🇼 💯,Oldschoolvalue1
4100,1377886086000.0,3,5,3,50% discount from @Telecel_Zim because of what you know who did. \o/ #halleloo,373507434809421824,1119341076,señor shingleback™,SenorStandStill
4101,1377783595000.0,2,0,3,Econet completes EcoCash #mobilemoney integration with NMB Bank http://ow.ly/onwyu  via @techzim #Zimbabwe #mpayments,373077555529912320,121508653,GSMA Mobile Money,GSMAMobileMoney
4102,1377768918000.0,1,0,4,Econet completes EcoCash mobile money integration with NMB Bank http://buff.ly/16SOeL2 ,373015997131014144,82800626,Techzim,Techzim
4103,1377764475000.0,1,0,2,NetOne announces slash of the mobile broadband dongle price http://www.techzim.co.zw/2013/08/netone-announces-slash-of-the-mobile-broadband-dongle-price/ … #Zimbabwe #Modems,372997360244518913,82800626,Techzim,Techzim
4104,1377761814000.0,0,9,8,"Vodafone launches 4G in UK today, Econet launched it in Zim last week. Question is does Zim need 4G or it needs to improve existing service",372986200329842688,90614989,Nqaba Matshazi,nqabamatshazi
4105,1377702059000.0,1,0,2,Super fast internet from @Telecel_Zim,372735567399628800,176152195,Scorpio ♏ 11/11,JabuMbedzi
4106,1377692581000.0,2,1,2,Just found the perfect pants for the @Telecel_Zim advert shoot \o/,372695816185860096,231103200,AMMARA,AmmaraBrown
4107,1377686619000.0,2,0,2,"Econet Wireless invests in @Seldon Water Africa to solve Africa’s greatest problems, clean water shortage http://seldonwater.com/about-us/  #263Chat",372670810269704192,43164560,All Things Zim 🇿🇼,Zimtweets
4108,1377610702000.0,1,0,2,"Tune in at 4.30, @ZiFMStereo  for the @Telecel_Zim Chit Chat Show",372352389740650497,342682180,Zororo Makamba,ZororoMakamba
4109,1377503354000.0,3,0,17,Econet launches 4G in Zimbabwe http://www.itnewsafrica.com/2013/08/econet-launches-4g-in-zimbabwe/ …,371902140186259456,434851906,Yookos Classifieds,OfficialYookos
4110,1377409815000.0,3,1,13,"""If you wish to move fast, go alone. If you wish to go far, go together"" Econet CEO Douglas Mboweni speaking at @AMHConversation #UNWTO",371509810581471233,492852412,Econet Wireless,econetzimbabwe
4111,1377206935000.0,1,2,3,Hi @nqabamatshazi It is an Econet Zim ad. We started rolling out our Green Kiosks last year;  community empowerment concept :) cc @LanceGuma,370658867988140033,492852412,Econet Wireless,econetzimbabwe
4112,1377123234000.0,1,1,3,"ECONET BOSS ATTACKS POTRAZ: Mobile telecommunications giant, Econet Wireless, says statutory regulator, the Po... http://bit.ly/14EaxAJ ",370307801102303232,176422274,Mr.Zimbabwe,Newsdzezimbabwe
4113,1377096345000.0,1,3,2,Does Potraz have the legal authority to direct  Econet to reverse its 60 percent cut on voice call tariffs?? Do we still have a free market?,370195019077926914,67336825,Brezh Malaba,BrezhMalaba
4114,1377085809000.0,1,0,3,#Twimbos #263Chat Econet Wireless launches LTE in Zimbabwe - African Business Technology News and Information... http://fb.me/6mdILCqb0 ,370150828210147329,37722041,Nigel Mugamu 🇿🇼,SirNige
4115,1377082543000.0,0,1,5,POTRAZ speaks on why they ordered Econet to revert to old tariffs http://www.techzim.co.zw/2013/08/potraz-speaks-on-why-they-ordered-econet-to-revert-to-old-tariffs/ … via @techzim #Twimbos #263Chat,370137130309152768,892792496,263Chat 🇿🇼,263Chat
